zone,hour,cluster,count
205,6,SAT,4150
205,7,SAT,4298
205,8,SAT,4499
205,9,SAT,4632
205,10,SAT,4632
205,11,SAT,4670
205,12,SAT,4650
205,13,SAT,4586
205,14,SAT,4553
205,15,SAT,4495
205,16,SAT,4478
205,17,SAT,4487
205,18,SAT,4539
205,19,SAT,4576
205,20,SAT,4668
205,21,SAT,4678
205,22,SAT,4673
205,23,SAT,4547
205,0,SAT,4390
206,1,SAT,2864
206,2,SAT,2647
206,3,SAT,2744
206,4,SAT,2769
206,5,SAT,2960
206,6,SAT,2991
206,7,SAT,3164
206,8,SAT,3277
206,9,SAT,3385
206,10,SAT,3475
206,11,SAT,3502
206,12,SAT,3418
206,13,SAT,3406
206,14,SAT,3328
206,15,SAT,3315
206,16,SAT,3312
206,17,SAT,3285
206,18,SAT,3326
206,19,SAT,3431
206,20,SAT,3523
206,21,SAT,3535
206,22,SAT,3498
206,23,SAT,3387
206,0,SAT,3208
208,1,SAT,3423
208,2,SAT,3049
208,3,SAT,3065
208,4,SAT,3112
208,5,SAT,3254
208,6,SAT,3286
208,7,SAT,3403
208,8,SAT,3585
208,9,SAT,3665
208,10,SAT,3753
208,11,SAT,3794
208,12,SAT,3866
208,13,SAT,3930
208,14,SAT,3890
208,15,SAT,3803
208,16,SAT,3772
208,17,SAT,3793
208,18,SAT,3856
208,19,SAT,4064
208,20,SAT,4230
208,21,SAT,4325
208,22,SAT,4353
208,23,SAT,4178
208,0,SAT,3882
210,1,SAT,1203
210,2,SAT,1064
210,3,SAT,1141
210,4,SAT,1157
210,5,SAT,1205
210,6,SAT,1231
210,7,SAT,1309
210,8,SAT,1423
210,9,SAT,1568
210,10,SAT,1637
210,11,SAT,1685
210,12,SAT,1728
210,13,SAT,1707
210,14,SAT,1654
210,15,SAT,1629
210,16,SAT,1615
210,17,SAT,1611
210,18,SAT,1619
210,19,SAT,1684
210,20,SAT,1741
210,21,SAT,1757
210,22,SAT,1675
210,23,SAT,1515
210,0,SAT,1389
227,1,SAT,3350
227,2,SAT,3162
227,3,SAT,3283
227,4,SAT,3456
227,5,SAT,3655
227,6,SAT,3704
227,7,SAT,3837
227,8,SAT,4004
227,9,SAT,4077
227,10,SAT,4075
227,11,SAT,4019
227,12,SAT,3878
227,13,SAT,3740
227,14,SAT,3701
227,15,SAT,3654
227,16,SAT,3672
227,17,SAT,3717
227,18,SAT,3838
227,19,SAT,4027
227,20,SAT,4118
227,21,SAT,4103
227,22,SAT,4000
227,23,SAT,3851
227,0,SAT,3619
229,1,SAT,3595
229,2,SAT,3299
229,3,SAT,3346
229,4,SAT,3411
229,5,SAT,3579
229,6,SAT,3635
229,7,SAT,3769
229,8,SAT,3999
229,9,SAT,4183
229,10,SAT,4242
229,11,SAT,4340
229,12,SAT,4356
229,13,SAT,4362
229,14,SAT,4332
229,15,SAT,4360
229,16,SAT,4321
229,17,SAT,4332
229,18,SAT,4448
229,19,SAT,4490
229,20,SAT,4507
229,21,SAT,4430
229,22,SAT,4332
229,23,SAT,4173
229,0,SAT,3894
260,1,SAT,1303
260,2,SAT,1111
260,3,SAT,1459
260,4,SAT,1579
260,5,SAT,2231
260,6,SAT,2369
260,7,SAT,2576
260,8,SAT,2707
260,9,SAT,2825
260,10,SAT,2966
260,11,SAT,3088
260,12,SAT,3072
260,13,SAT,3011
260,14,SAT,3041
260,15,SAT,2535
260,16,SAT,2260
260,17,SAT,1983
260,18,SAT,1742
260,19,SAT,1651
260,20,SAT,1604
260,21,SAT,1584
260,22,SAT,1574
260,23,SAT,1520
260,0,SAT,1508
262,1,SAT,2612
262,2,SAT,2416
262,3,SAT,2596
262,4,SAT,2795
262,5,SAT,2969
262,6,SAT,2964
262,7,SAT,2985
262,8,SAT,2988
262,9,SAT,2906
262,10,SAT,2849
262,11,SAT,2718
262,12,SAT,2686
262,13,SAT,2622
262,14,SAT,2551
262,15,SAT,2555
262,16,SAT,2568
262,17,SAT,2635
262,18,SAT,2678
262,19,SAT,2729
262,20,SAT,2787
262,21,SAT,2810
262,22,SAT,2865
262,23,SAT,2840
262,0,SAT,2828
320,1,SAT,212
320,2,SAT,178
320,3,SAT,229
320,4,SAT,223
320,5,SAT,227
320,6,SAT,228
320,7,SAT,241
320,8,SAT,249
320,9,SAT,274
320,10,SAT,308
320,11,SAT,323
320,12,SAT,359
320,13,SAT,416
320,14,SAT,463
320,15,SAT,554
320,16,SAT,661
320,17,SAT,764
320,18,SAT,884
320,19,SAT,1023
320,20,SAT,1079
320,21,SAT,1005
320,22,SAT,828
320,23,SAT,574
320,0,SAT,332
323,1,SAT,1691
323,2,SAT,1587
323,3,SAT,1661
323,4,SAT,1719
323,5,SAT,1817
323,6,SAT,1856
323,7,SAT,1966
323,8,SAT,2075
323,9,SAT,2168
323,10,SAT,2207
323,11,SAT,2247
323,12,SAT,2257
323,13,SAT,2257
323,14,SAT,2262
323,15,SAT,2241
323,16,SAT,2285
323,17,SAT,2391
323,18,SAT,2514
323,19,SAT,2586
323,20,SAT,2615
323,21,SAT,2524
323,22,SAT,2375
323,23,SAT,2144
323,0,SAT,1940
326,1,SAT,2497
326,2,SAT,2321
326,3,SAT,2256
326,4,SAT,2225
326,5,SAT,2376
326,6,SAT,2431
326,7,SAT,2553
326,8,SAT,2720
326,9,SAT,2844
326,10,SAT,2842
326,11,SAT,2847
326,12,SAT,2798
326,13,SAT,2751
326,14,SAT,2662
326,15,SAT,2598
326,16,SAT,2566
326,17,SAT,2560
326,18,SAT,2655
326,19,SAT,2766
326,20,SAT,2832
326,21,SAT,2884
326,22,SAT,2925
326,23,SAT,2835
326,0,SAT,2696
329,1,SAT,3850
329,2,SAT,3466
329,3,SAT,3449
329,4,SAT,3294
329,5,SAT,3379
329,6,SAT,3407
329,7,SAT,3565
329,8,SAT,3677
329,9,SAT,3742
329,10,SAT,3764
329,11,SAT,3676
329,12,SAT,3689
329,13,SAT,3618
329,14,SAT,3588
329,15,SAT,3602
329,16,SAT,3640
329,17,SAT,3707
329,18,SAT,3923
329,19,SAT,4288
329,20,SAT,4635
329,21,SAT,4817
329,22,SAT,4846
329,23,SAT,4644
329,0,SAT,4389
333,1,SAT,3446
333,2,SAT,3157
333,3,SAT,3014
333,4,SAT,2913
333,5,SAT,3036
333,6,SAT,3062
333,7,SAT,3203
333,8,SAT,3330
333,9,SAT,3475
333,10,SAT,3604
333,11,SAT,3702
333,12,SAT,3653
333,13,SAT,3652
333,14,SAT,3636
333,15,SAT,3562
333,16,SAT,3634
333,17,SAT,3638
333,18,SAT,3779
333,19,SAT,3921
333,20,SAT,4105
333,21,SAT,4229
333,22,SAT,4214
333,23,SAT,4073
333,0,SAT,3863
337,1,SAT,1620
337,2,SAT,1515
337,3,SAT,1479
337,4,SAT,1507
337,5,SAT,1616
337,6,SAT,1634
337,7,SAT,1713
337,8,SAT,1814
337,9,SAT,2092
337,10,SAT,2364
337,11,SAT,2554
337,12,SAT,2633
337,13,SAT,2670
337,14,SAT,2648
337,15,SAT,2582
337,16,SAT,2274
337,17,SAT,1901
337,18,SAT,1781
337,19,SAT,1811
337,20,SAT,1822
337,21,SAT,1856
337,22,SAT,1827
337,23,SAT,1815
337,0,SAT,1777
373,1,SAT,1863
373,2,SAT,1677
373,3,SAT,1775
373,4,SAT,1900
373,5,SAT,2076
373,6,SAT,2056
373,7,SAT,2112
373,8,SAT,2178
373,9,SAT,2174
373,10,SAT,2181
373,11,SAT,2097
373,12,SAT,2028
373,13,SAT,1984
373,14,SAT,1927
373,15,SAT,1928
373,16,SAT,1926
373,17,SAT,1989
373,18,SAT,2040
373,19,SAT,2142
373,20,SAT,2170
373,21,SAT,2147
373,22,SAT,2156
373,23,SAT,2123
373,0,SAT,2097
375,1,SAT,2042
375,2,SAT,1852
375,3,SAT,1730
375,4,SAT,1831
375,5,SAT,1988
375,6,SAT,2014
375,7,SAT,2095
375,8,SAT,2204
375,9,SAT,2243
375,10,SAT,2232
375,11,SAT,2208
375,12,SAT,2148
375,13,SAT,2111
375,14,SAT,2049
375,15,SAT,1998
375,16,SAT,2001
375,17,SAT,2039
375,18,SAT,2105
375,19,SAT,2225
375,20,SAT,2330
375,21,SAT,2426
375,22,SAT,2458
375,23,SAT,2433
375,0,SAT,2315
378,1,SAT,1894
378,2,SAT,1709
378,3,SAT,1778
378,4,SAT,1814
378,5,SAT,2020
378,6,SAT,2081
378,7,SAT,2207
378,8,SAT,2343
378,9,SAT,2504
378,10,SAT,2559
378,11,SAT,2613
378,12,SAT,2614
378,13,SAT,2617
378,14,SAT,2567
378,15,SAT,2529
378,16,SAT,2512
378,17,SAT,2561
378,18,SAT,2542
378,19,SAT,2523
378,20,SAT,2418
378,21,SAT,2375
378,22,SAT,2298
378,23,SAT,2161
378,0,SAT,2094
380,1,SAT,2961
380,2,SAT,2827
380,3,SAT,2837
380,4,SAT,2893
380,5,SAT,3121
380,6,SAT,3167
380,7,SAT,3272
380,8,SAT,3546
380,9,SAT,3732
380,10,SAT,3685
380,11,SAT,3607
380,12,SAT,3400
380,13,SAT,3397
380,14,SAT,3365
380,15,SAT,3291
380,16,SAT,3224
380,17,SAT,3236
380,18,SAT,3154
380,19,SAT,3125
380,20,SAT,3075
380,21,SAT,3088
380,22,SAT,3158
380,23,SAT,3168
380,0,SAT,3200
382,1,SAT,6364
382,2,SAT,5914
382,3,SAT,5492
382,4,SAT,5197
382,5,SAT,5430
382,6,SAT,5426
382,7,SAT,5627
382,8,SAT,6059
382,9,SAT,6366
382,10,SAT,6679
382,11,SAT,7050
382,12,SAT,7383
382,13,SAT,7902
382,14,SAT,8273
382,15,SAT,8538
382,16,SAT,8658
382,17,SAT,8554
382,18,SAT,8330
382,19,SAT,8255
382,20,SAT,7963
382,21,SAT,7773
382,22,SAT,7843
382,23,SAT,7266
382,0,SAT,7021
384,1,SAT,3931
384,2,SAT,3957
384,3,SAT,3167
384,4,SAT,2437
384,5,SAT,2342
384,6,SAT,2322
384,7,SAT,2635
384,8,SAT,3573
384,9,SAT,5408
384,10,SAT,8095
384,11,SAT,11023
384,12,SAT,13219
384,13,SAT,14634
384,14,SAT,15391
384,15,SAT,15466
384,16,SAT,14845
384,17,SAT,13640
384,18,SAT,11983
384,19,SAT,9806
384,20,SAT,7540
384,21,SAT,6266
384,22,SAT,5576
384,23,SAT,4891
384,0,SAT,4414
386,1,SAT,3138
386,2,SAT,2651
386,3,SAT,2158
386,4,SAT,1922
386,5,SAT,2005
386,6,SAT,2148
386,7,SAT,2566
386,8,SAT,3712
386,9,SAT,6144
386,10,SAT,9828
386,11,SAT,13714
386,12,SAT,16930
386,13,SAT,19109
386,14,SAT,20222
386,15,SAT,20351
386,16,SAT,19227
386,17,SAT,16793
386,18,SAT,14469
386,19,SAT,12087
386,20,SAT,9644
386,21,SAT,7933
386,22,SAT,6579
386,23,SAT,5216
386,0,SAT,4084
388,1,SAT,2630
388,2,SAT,2289
388,3,SAT,2204
388,4,SAT,2179
388,5,SAT,2303
388,6,SAT,2369
388,7,SAT,2533
388,8,SAT,2825
388,9,SAT,3418
388,10,SAT,4075
388,11,SAT,4839
388,12,SAT,5733
388,13,SAT,6345
388,14,SAT,6520
388,15,SAT,6472
388,16,SAT,6339
388,17,SAT,6213
388,18,SAT,6363
388,19,SAT,6301
388,20,SAT,6095
388,21,SAT,5770
388,22,SAT,4956
388,23,SAT,4082
388,0,SAT,3314
413,1,SAT,2420
413,2,SAT,2140
413,3,SAT,2289
413,4,SAT,2493
413,5,SAT,2694
413,6,SAT,2731
413,7,SAT,2811
413,8,SAT,2978
413,9,SAT,3069
413,10,SAT,3107
413,11,SAT,3085
413,12,SAT,3065
413,13,SAT,3025
413,14,SAT,2986
413,15,SAT,2953
413,16,SAT,2906
413,17,SAT,2920
413,18,SAT,2923
413,19,SAT,3016
413,20,SAT,3024
413,21,SAT,3009
413,22,SAT,2982
413,23,SAT,2847
413,0,SAT,2738
416,1,SAT,2867
416,2,SAT,2657
416,3,SAT,2834
416,4,SAT,3016
416,5,SAT,3230
416,6,SAT,3252
416,7,SAT,3361
416,8,SAT,3383
416,9,SAT,3252
416,10,SAT,3045
416,11,SAT,2874
416,12,SAT,2739
416,13,SAT,2718
416,14,SAT,2613
416,15,SAT,2617
416,16,SAT,2616
416,17,SAT,2710
416,18,SAT,2855
416,19,SAT,2909
416,20,SAT,2976
416,21,SAT,3003
416,22,SAT,3060
416,23,SAT,3017
416,0,SAT,3030
418,1,SAT,1481
418,2,SAT,1389
418,3,SAT,1442
418,4,SAT,1527
418,5,SAT,1668
418,6,SAT,1662
418,7,SAT,1680
418,8,SAT,1770
418,9,SAT,1831
418,10,SAT,1876
418,11,SAT,1848
418,12,SAT,1845
418,13,SAT,1806
418,14,SAT,1782
418,15,SAT,1795
418,16,SAT,1828
418,17,SAT,1868
418,18,SAT,1938
418,19,SAT,1949
418,20,SAT,1919
418,21,SAT,1881
418,22,SAT,1793
418,23,SAT,1705
418,0,SAT,1646
420,1,SAT,2249
420,2,SAT,2124
420,3,SAT,2159
420,4,SAT,2194
420,5,SAT,2330
420,6,SAT,2333
420,7,SAT,2431
420,8,SAT,2585
420,9,SAT,2746
420,10,SAT,2832
420,11,SAT,2795
420,12,SAT,2802
420,13,SAT,2760
420,14,SAT,2686
420,15,SAT,2609
420,16,SAT,2624
420,17,SAT,2665
420,18,SAT,2772
420,19,SAT,2863
420,20,SAT,2856
420,21,SAT,2846
420,22,SAT,2731
420,23,SAT,2616
420,0,SAT,2491
421,1,SAT,1912
421,2,SAT,1753
421,3,SAT,1890
421,4,SAT,1928
421,5,SAT,2059
421,6,SAT,2060
421,7,SAT,2164
421,8,SAT,2375
421,9,SAT,2597
421,10,SAT,2744
421,11,SAT,2834
421,12,SAT,2868
421,13,SAT,2921
421,14,SAT,2915
421,15,SAT,2835
421,16,SAT,2722
421,17,SAT,2645
421,18,SAT,2613
421,19,SAT,2690
421,20,SAT,2690
421,21,SAT,2634
421,22,SAT,2443
421,23,SAT,2242
421,0,SAT,2108
422,1,SAT,1289
422,2,SAT,1131
422,3,SAT,1052
422,4,SAT,1047
422,5,SAT,1144
422,6,SAT,1159
422,7,SAT,1223
422,8,SAT,1353
422,9,SAT,1607
422,10,SAT,1852
422,11,SAT,2111
422,12,SAT,2236
422,13,SAT,2294
422,14,SAT,2364
422,15,SAT,2377
422,16,SAT,2281
422,17,SAT,2061
422,18,SAT,1865
422,19,SAT,1936
422,20,SAT,1991
422,21,SAT,1921
422,22,SAT,1809
422,23,SAT,1682
422,0,SAT,1536
423,1,SAT,2504
423,2,SAT,2251
423,3,SAT,2217
423,4,SAT,2091
423,5,SAT,2156
423,6,SAT,2134
423,7,SAT,2236
423,8,SAT,2368
423,9,SAT,2493
423,10,SAT,2647
423,11,SAT,2782
423,12,SAT,2884
423,13,SAT,2925
423,14,SAT,2978
423,15,SAT,2961
423,16,SAT,2925
423,17,SAT,2876
423,18,SAT,2899
423,19,SAT,3032
423,20,SAT,3170
423,21,SAT,3348
423,22,SAT,3379
423,23,SAT,3210
423,0,SAT,2924
424,1,SAT,1504
424,2,SAT,1426
424,3,SAT,1471
424,4,SAT,1321
424,5,SAT,1364
424,6,SAT,1379
424,7,SAT,1475
424,8,SAT,1603
424,9,SAT,1819
424,10,SAT,2027
424,11,SAT,2141
424,12,SAT,2195
424,13,SAT,2214
424,14,SAT,2292
424,15,SAT,2374
424,16,SAT,2386
424,17,SAT,2274
424,18,SAT,2198
424,19,SAT,2181
424,20,SAT,2182
424,21,SAT,2074
424,22,SAT,1993
424,23,SAT,1880
424,0,SAT,1712
436,1,SAT,1819
436,2,SAT,1655
436,3,SAT,1712
436,4,SAT,1856
436,5,SAT,2040
436,6,SAT,2012
436,7,SAT,2090
436,8,SAT,2182
436,9,SAT,2235
436,10,SAT,2238
436,11,SAT,2175
436,12,SAT,2124
436,13,SAT,2086
436,14,SAT,2045
436,15,SAT,2039
436,16,SAT,2002
436,17,SAT,2027
436,18,SAT,2084
436,19,SAT,2207
436,20,SAT,2258
436,21,SAT,2273
436,22,SAT,2224
436,23,SAT,2126
436,0,SAT,2045
438,1,SAT,980
438,2,SAT,884
438,3,SAT,873
438,4,SAT,947
438,5,SAT,1017
438,6,SAT,1015
438,7,SAT,1090
438,8,SAT,1198
438,9,SAT,1277
438,10,SAT,1237
438,11,SAT,1226
438,12,SAT,1168
438,13,SAT,1114
438,14,SAT,1089
438,15,SAT,1049
438,16,SAT,1001
438,17,SAT,1015
438,18,SAT,1076
438,19,SAT,1127
438,20,SAT,1164
438,21,SAT,1169
438,22,SAT,1165
438,23,SAT,1130
438,0,SAT,1091
439,1,SAT,3486
439,2,SAT,3172
439,3,SAT,3370
439,4,SAT,3567
439,5,SAT,3801
439,6,SAT,3837
439,7,SAT,3984
439,8,SAT,4143
439,9,SAT,4186
439,10,SAT,4041
439,11,SAT,3905
439,12,SAT,3726
439,13,SAT,3660
439,14,SAT,3590
439,15,SAT,3567
439,16,SAT,3520
439,17,SAT,3663
439,18,SAT,3809
439,19,SAT,3910
439,20,SAT,3945
439,21,SAT,4028
439,22,SAT,4036
439,23,SAT,3995
439,0,SAT,3827
440,1,SAT,3236
440,2,SAT,2963
440,3,SAT,3054
440,4,SAT,3230
440,5,SAT,3467
440,6,SAT,3486
440,7,SAT,3662
440,8,SAT,3762
440,9,SAT,3803
440,10,SAT,3733
440,11,SAT,3570
440,12,SAT,3462
440,13,SAT,3332
440,14,SAT,3314
440,15,SAT,3278
440,16,SAT,3334
440,17,SAT,3448
440,18,SAT,3535
440,19,SAT,3663
440,20,SAT,3798
440,21,SAT,3833
440,22,SAT,3864
440,23,SAT,3726
440,0,SAT,3559
442,1,SAT,3744
442,2,SAT,3379
442,3,SAT,3482
442,4,SAT,3573
442,5,SAT,3753
442,6,SAT,3776
442,7,SAT,3910
442,8,SAT,4035
442,9,SAT,4116
442,10,SAT,4103
442,11,SAT,4025
442,12,SAT,3945
442,13,SAT,3785
442,14,SAT,3618
442,15,SAT,3621
442,16,SAT,3633
442,17,SAT,3800
442,18,SAT,4001
442,19,SAT,4376
442,20,SAT,4651
442,21,SAT,4711
442,22,SAT,4704
442,23,SAT,4407
442,0,SAT,4120
444,1,SAT,2272
444,2,SAT,2065
444,3,SAT,2051
444,4,SAT,2088
444,5,SAT,2132
444,6,SAT,2139
444,7,SAT,2249
444,8,SAT,2497
444,9,SAT,2719
444,10,SAT,2866
444,11,SAT,2898
444,12,SAT,2965
444,13,SAT,3004
444,14,SAT,3020
444,15,SAT,2945
444,16,SAT,2937
444,17,SAT,2965
444,18,SAT,3057
444,19,SAT,3168
444,20,SAT,3179
444,21,SAT,3113
444,22,SAT,2953
444,23,SAT,2736
444,0,SAT,2532
45,1,SAT,2155
45,2,SAT,1898
45,3,SAT,2110
45,4,SAT,2339
45,5,SAT,2626
45,6,SAT,2607
45,7,SAT,2575
45,8,SAT,2555
45,9,SAT,2549
45,10,SAT,2500
45,11,SAT,2397
45,12,SAT,2334
45,13,SAT,2266
45,14,SAT,2290
45,15,SAT,2254
45,16,SAT,2207
45,17,SAT,2270
45,18,SAT,2296
45,19,SAT,2351
45,20,SAT,2391
45,21,SAT,2436
45,22,SAT,2427
45,23,SAT,2415
45,0,SAT,2396
47,1,SAT,2899
47,2,SAT,2594
47,3,SAT,2724
47,4,SAT,2973
47,5,SAT,3227
47,6,SAT,3191
47,7,SAT,3178
47,8,SAT,3208
47,9,SAT,3161
47,10,SAT,3096
47,11,SAT,3020
47,12,SAT,2956
47,13,SAT,2900
47,14,SAT,2923
47,15,SAT,2922
47,16,SAT,2923
47,17,SAT,2972
47,18,SAT,3040
47,19,SAT,3101
47,20,SAT,3159
47,21,SAT,3140
47,22,SAT,3145
47,23,SAT,3141
47,0,SAT,3106
6,1,SAT,2412
6,2,SAT,2170
6,3,SAT,2266
6,4,SAT,2444
6,5,SAT,2607
6,6,SAT,2630
6,7,SAT,2707
6,8,SAT,2756
6,9,SAT,2794
6,10,SAT,2665
6,11,SAT,2540
6,12,SAT,2435
6,13,SAT,2380
6,14,SAT,2303
6,15,SAT,2328
6,16,SAT,2373
6,17,SAT,2447
6,18,SAT,2559
6,19,SAT,2646
6,20,SAT,2744
6,21,SAT,2775
6,22,SAT,2781
6,23,SAT,2741
6,0,SAT,2670
8,1,SAT,2410
8,2,SAT,2222
8,3,SAT,2323
8,4,SAT,2434
8,5,SAT,2579
8,6,SAT,2619
8,7,SAT,2691
8,8,SAT,2784
8,9,SAT,2793
8,10,SAT,2779
8,11,SAT,2699
8,12,SAT,2630
8,13,SAT,2540
8,14,SAT,2462
8,15,SAT,2446
8,16,SAT,2465
8,17,SAT,2521
8,18,SAT,2662
8,19,SAT,2731
8,20,SAT,2728
8,21,SAT,2770
8,22,SAT,2764
8,23,SAT,2680
8,0,SAT,2627
8136,1,SAT,2099
8136,2,SAT,1901
8136,3,SAT,1951
8136,4,SAT,2068
8136,5,SAT,2206
8136,6,SAT,2247
8136,7,SAT,2381
8136,8,SAT,2454
8136,9,SAT,2517
8136,10,SAT,2536
8136,11,SAT,2528
8136,12,SAT,2501
8136,13,SAT,2528
8136,14,SAT,2545
8136,15,SAT,2560
8136,16,SAT,2555
8136,17,SAT,2600
8136,18,SAT,2625
8136,19,SAT,2682
8136,20,SAT,2665
8136,21,SAT,2589
8136,22,SAT,2474
8136,23,SAT,2361
8136,0,SAT,2301
8137,1,SAT,2019
8137,2,SAT,1796
8137,3,SAT,1882
8137,4,SAT,2067
8137,5,SAT,2211
8137,6,SAT,2216
8137,7,SAT,2323
8137,8,SAT,2336
8137,9,SAT,2362
8137,10,SAT,2366
8137,11,SAT,2378
8137,12,SAT,2394
8137,13,SAT,2319
8137,14,SAT,2311
8137,15,SAT,2283
8137,16,SAT,2297
8137,17,SAT,2321
8137,18,SAT,2367
8137,19,SAT,2350
8137,20,SAT,2358
8137,21,SAT,2377
8137,22,SAT,2335
8137,23,SAT,2260
8137,0,SAT,2205
8142,1,SAT,2628
8142,2,SAT,2341
8142,3,SAT,2250
8142,4,SAT,2455
8142,5,SAT,2681
8142,6,SAT,2678
8142,7,SAT,2812
8142,8,SAT,2926
8142,9,SAT,2944
8142,10,SAT,2931
8142,11,SAT,2962
8142,12,SAT,2906
8142,13,SAT,2927
8142,14,SAT,2951
8142,15,SAT,2993
8142,16,SAT,3044
8142,17,SAT,3050
8142,18,SAT,3106
8142,19,SAT,3132
8142,20,SAT,3119
8142,21,SAT,3111
8142,22,SAT,3057
8142,23,SAT,2976
8142,0,SAT,2892
8143,1,SAT,1056
8143,2,SAT,961
8143,3,SAT,896
8143,4,SAT,968
8143,5,SAT,1080
8143,6,SAT,1083
8143,7,SAT,1112
8143,8,SAT,1204
8143,9,SAT,1242
8143,10,SAT,1220
8143,11,SAT,1221
8143,12,SAT,1211
8143,13,SAT,1240
8143,14,SAT,1277
8143,15,SAT,1266
8143,16,SAT,1292
8143,17,SAT,1251
8143,18,SAT,1242
8143,19,SAT,1202
8143,20,SAT,1200
8143,21,SAT,1177
8143,22,SAT,1170
8143,23,SAT,1163
8143,0,SAT,1134
8152,1,SAT,3116
8152,2,SAT,2795
8152,3,SAT,2876
8152,4,SAT,3133
8152,5,SAT,3413
8152,6,SAT,3401
8152,7,SAT,3525
8152,8,SAT,3589
8152,9,SAT,3587
8152,10,SAT,3511
8152,11,SAT,3430
8152,12,SAT,3345
8152,13,SAT,3312
8152,14,SAT,3320
8152,15,SAT,3338
8152,16,SAT,3442
8152,17,SAT,3508
8152,18,SAT,3524
8152,19,SAT,3561
8152,20,SAT,3656
8152,21,SAT,3653
8152,22,SAT,3637
8152,23,SAT,3498
8152,0,SAT,3423
8153,1,SAT,1598
8153,2,SAT,1434
8153,3,SAT,1412
8153,4,SAT,1504
8153,5,SAT,1658
8153,6,SAT,1652
8153,7,SAT,1747
8153,8,SAT,1806
8153,9,SAT,1824
8153,10,SAT,1850
8153,11,SAT,1815
8153,12,SAT,1758
8153,13,SAT,1756
8153,14,SAT,1704
8153,15,SAT,1653
8153,16,SAT,1698
8153,17,SAT,1740
8153,18,SAT,1754
8153,19,SAT,1731
8153,20,SAT,1757
8153,21,SAT,1783
8153,22,SAT,1800
8153,23,SAT,1757
8153,0,SAT,1761
8156,1,SAT,4493
8156,2,SAT,3976
8156,3,SAT,4044
8156,4,SAT,4545
8156,5,SAT,4949
8156,6,SAT,4853
8156,7,SAT,4913
8156,8,SAT,5042
8156,9,SAT,5007
8156,10,SAT,4909
8156,11,SAT,4881
8156,12,SAT,4782
8156,13,SAT,4726
8156,14,SAT,4759
8156,15,SAT,4808
8156,16,SAT,4838
8156,17,SAT,4910
8156,18,SAT,4978
8156,19,SAT,5028
8156,20,SAT,5123
8156,21,SAT,5116
8156,22,SAT,5130
8156,23,SAT,5039
8156,0,SAT,4933
8157,1,SAT,4312
8157,2,SAT,3963
8157,3,SAT,3980
8157,4,SAT,4353
8157,5,SAT,4672
8157,6,SAT,4644
8157,7,SAT,4757
8157,8,SAT,4817
8157,9,SAT,4745
8157,10,SAT,4663
8157,11,SAT,4544
8157,12,SAT,4499
8157,13,SAT,4536
8157,14,SAT,4612
8157,15,SAT,4707
8157,16,SAT,4693
8157,17,SAT,4744
8157,18,SAT,4757
8157,19,SAT,4807
8157,20,SAT,4824
8157,21,SAT,4871
8157,22,SAT,4821
8157,23,SAT,4794
8157,0,SAT,4706
8160,1,SAT,6468
8160,2,SAT,5723
8160,3,SAT,5983
8160,4,SAT,6504
8160,5,SAT,7061
8160,6,SAT,7069
8160,7,SAT,7231
8160,8,SAT,7416
8160,9,SAT,7416
8160,10,SAT,7459
8160,11,SAT,7458
8160,12,SAT,7378
8160,13,SAT,7318
8160,14,SAT,7346
8160,15,SAT,7444
8160,16,SAT,7507
8160,17,SAT,7599
8160,18,SAT,7710
8160,19,SAT,7736
8160,20,SAT,7751
8160,21,SAT,7708
8160,22,SAT,7610
8160,23,SAT,7403
8160,0,SAT,7201
8161,1,SAT,573
8161,2,SAT,539
8161,3,SAT,571
8161,4,SAT,579
8161,5,SAT,644
8161,6,SAT,697
8161,7,SAT,733
8161,8,SAT,830
8161,9,SAT,900
8161,10,SAT,968
8161,11,SAT,956
8161,12,SAT,936
8161,13,SAT,922
8161,14,SAT,932
8161,15,SAT,902
8161,16,SAT,886
8161,17,SAT,897
8161,18,SAT,861
8161,19,SAT,822
8161,20,SAT,770
8161,21,SAT,699
8161,22,SAT,691
8161,23,SAT,658
8161,0,SAT,638
8162,1,SAT,1571
8162,2,SAT,1471
8162,3,SAT,1519
8162,4,SAT,1583
8162,5,SAT,1680
8162,6,SAT,1724
8162,7,SAT,1777
8162,8,SAT,1898
8162,9,SAT,2022
8162,10,SAT,2088
8162,11,SAT,2094
8162,12,SAT,2043
8162,13,SAT,2007
8162,14,SAT,2011
8162,15,SAT,2036
8162,16,SAT,2013
8162,17,SAT,1950
8162,18,SAT,1881
8162,19,SAT,1836
8162,20,SAT,1859
8162,21,SAT,1818
8162,22,SAT,1808
8162,23,SAT,1766
8162,0,SAT,1677
8163,1,SAT,3766
8163,2,SAT,3468
8163,3,SAT,3465
8163,4,SAT,3686
8163,5,SAT,4004
8163,6,SAT,4029
8163,7,SAT,4145
8163,8,SAT,4291
8163,9,SAT,4490
8163,10,SAT,4630
8163,11,SAT,4680
8163,12,SAT,4675
8163,13,SAT,4641
8163,14,SAT,4592
8163,15,SAT,4616
8163,16,SAT,4609
8163,17,SAT,4570
8163,18,SAT,4598
8163,19,SAT,4578
8163,20,SAT,4559
8163,21,SAT,4449
8163,22,SAT,4350
8163,23,SAT,4225
8163,0,SAT,4093
8173,1,SAT,2986
8173,2,SAT,2802
8173,3,SAT,2891
8173,4,SAT,3030
8173,5,SAT,3291
8173,6,SAT,3402
